Symbol,Name,Price,Market Cap,Sector,Industry,Rev Growth,Gross Margin,ROIC,EPS TTM,Forward EPS,P/B,5Y Avg P/E,20M MA,Monthly Closes,Quarterly EPS,EPS YoY Growth,Revenue YoY Growth,Previous EPS TTM,Consecutive Growth
1442.TW,名軒開發股份有限公司,25.65,9393337344.0,14,Unknown,-0.535,0.48929787951559756,0.09104089395470413,,,,,,[],"[null, null, null, null]",,-0.535,,0
1443.TW,立益物流開發股份有限公司,25.15,3403876608.0,20,Unknown,-0.117,0.4854976003590536,0.044345730110448,,,,,,[],"[null, null, null, null]",,-0.117,,0
1444.TW,力麗企業股份有限公司,6.25,6152437760.0,04,Unknown,0.098,0.02544800025418055,-0.032070112885143026,,,,,,[],"[null, null, null, null]",,0.098,,0
1445.TW,大宇紡織股份有限公司,11.6,1515725696.0,04,Unknown,-0.147,0.11297481339891856,-0.02730191588635702,,,,,,[],"[null, null, null, null]",,-0.147,,0
1446.TW,宏和精密紡織股份有限公司,15.8,2175817984.0,04,Unknown,-0.385,0.45382111732292807,0.3212203776524,,,,,,[],"[null, null, null, null]",,-0.385,,0
1447.TW,力鵬企業股份有限公司,6.21,5238396928.0,04,Unknown,0.163,0.007161339220830873,-0.05586850259272644,,,,,,[],"[null, null, null, null]",,0.163,,0
1449.TW,佳和實業股份有限公司,12.8,1627066624.0,04,Unknown,0.223,0.09318229565269587,-0.06525426318404423,,,,,,[],"[null, null, null, null]",,0.223,,0
1451.TW,年興紡織股份有限公司,16.55,3276899840.0,04,Unknown,0.131,0.11514529697210332,0.04677161098720299,,,,,,[],"[null, null, null, null]",,0.131,,0
1452.TW,宏益纖維工業股份有限公司,10.45,1386098432.0,04,Unknown,-0.062,0.01919395703739098,-0.06808613938395428,,,,,,[],"[null, null, null, null]",,-0.062,,0
1453.TW,大將開發股份有限公司,11.15,1262666624.0,14,Unknown,0.013000000000000001,2.8481355932203396,-0.018311652291567677,,,,,,[],"[null, null, null, null]",,0.013000000000000001,,0
1454.TW,台灣富綢纖維股份有限公司,12.55,1532606080.0,04,Unknown,-0.273,0.033800492535330726,-0.05392865438531636,,,,,,[],"[null, null, null, null]",,-0.273,,0
1455.TW,集盛實業股份有限公司,8.61,4577837056.0,04,Unknown,-0.319,-0.02024072500297065,-0.06452726518770065,,,,,,[],"[null, null, null, null]",,-0.319,,0
1456.TW,怡華實業股份有限公司,12.7,1190243968.0,14,Unknown,0.336,0.38947588092029956,0.05590041516060852,,,,,,[],"[null, null, null, null]",,0.336,,0
1457.TW,宜進實業股份有限公司,14.0,3269266176.0,04,Unknown,-0.244,0.0966021828311662,0.056669288728150885,,,,,,[],"[null, null, null, null]",,-0.244,,0
1459.TW,聯發紡織纖維股份有限公司,11.65,3698700032.0,04,Unknown,-0.182,0.06598417273549026,-0.007235716037274329,,,,,,[],"[null, null, null, null]",,-0.182,,0
1460.TW,宏遠興業股份有限公司,6.94,4680793600.0,04,Unknown,-0.21899999999999997,0.14965932796112114,-0.009300453321207642,,,,,,[],"[null, null, null, null]",,-0.21899999999999997,,0
1463.TW,強盛新投資控股股份有限公司,17.75,3045747200.0,04,Unknown,-0.902,0.10967173308758722,-0.0019828300566844424,,,,,,[],"[null, null, null, null]",,-0.902,,0
1464.TW,得力實業股份有限公司,10.2,4314875392.0,04,Unknown,-0.138,0.19326039575938123,0.04242788173046987,,,,,,[],"[null, null, null, null]",,-0.138,,0
1465.TW,偉全實業股份有限公司,12.45,1289910784.0,04,Unknown,0.174,-0.03506088609895564,-0.07318515797184627,,,,,,[],"[null, null, null, null]",,0.174,,0
1466.TW,聚隆纖維股份有限公司,14.0,1556202496.0,04,Unknown,-0.195,0.06743957012284672,-0.03578315518617239,,,,,,[],"[null, null, null, null]",,-0.195,,0
1467.TW,南緯實業股份有限公司,6.9,1591655424.0,04,Unknown,-0.049,0.19198226938785656,-0.002599970614649663,,,,,,[],"[null, null, null, null]",,-0.049,,0
1468.TW,昶和纖維興業股份有限公司,12.05,1932880128.0,04,Unknown,-0.482,0.12812722077997418,-0.0021045641896051508,,,,,,[],"[null, null, null, null]",,-0.482,,0
1470.TW,大統新創股份有限公司,22.5,1929757440.0,04,Unknown,-0.106,0.24188326635229124,0.048108888292653126,,,,,,[],"[null, null, null, null]",,-0.106,,0
1471.TW,首利實業股份有限公司,11.15,1677121920.0,28,Unknown,-0.533,0.08526563038967154,-0.08102453534378135,,,,,,[],"[null, null, null, null]",,-0.533,,0
1472.TW,三洋實業股份有限公司,90.0,4723927040.0,14,Unknown,0.004,0.14094607451049068,0.08531887165010801,,,,,,[],"[null, null, null, null]",,0.004,,0
1473.TW,台南企業股份有限公司,21.1,3083849472.0,04,Unknown,-0.215,0.1567532403936049,0.02832760150557755,,,,,,[],"[null, null, null, null]",,-0.215,,0
1474.TW,弘裕企業股份有限公司,9.87,1282083328.0,04,Unknown,-0.07,0.11326575886186321,0.0011629494297624276,,,,,,[],"[null, null, null, null]",,-0.07,,0
1475.TW,台灣業旺股份有限公司,24.9,1643823232.0,04,Unknown,-0.11,0.22223605069654706,0.3313731338056946,,,,,,[],"[null, null, null, null]",,-0.11,,0
1476.TW,儒鴻企業股份有限公司,342.5,93970735104.0,04,Unknown,0.026000000000000002,0.2894261714396573,0.0780021238942666,,,,,,[],"[null, null, null, null]",,0.026000000000000002,,0
1477.TW,聚陽實業股份有限公司,216.5,53409189888.0,04,Unknown,-0.103,0.25691710104038296,0.09096652417746479,,,,,,[],"[null, null, null, null]",,-0.103,,0
1503.TW,士林電機廠股份有限公司,219.0,114092867584.0,05,Unknown,0.12300000000000001,0.20893779900960097,0.03906223273078734,,,,,,[],"[null, null, null, null]",,0.12300000000000001,,0
1504.TW,東元電機股份有限公司,75.0,175903588352.0,05,Unknown,0.045,0.23825022066153465,0.030845910554039714,,,,,,[],"[null, null, null, null]",,0.045,,0
1506.TW,正道工業股份有限公司,10.3,3094006784.0,05,Unknown,0.153,0.16334342732095614,-0.0007095327911470596,,,,,,[],"[null, null, null, null]",,0.153,,0
1512.TW,瑞利企業股份有限公司,6.74,661753408.0,12,Unknown,0.114,0.3208644258590062,-0.012373815695122598,,,,,,[],"[null, null, null, null]",,0.114,,0
1513.TW,中興電工機械股份有限公司,166.5,82263318528.0,05,Unknown,0.007000000000000001,0.2574863405895109,0.05662714160472007,,,,,,[],"[null, null, null, null]",,0.007000000000000001,,0
1514.TW,亞力電機股份有限公司,125.5,33994123264.0,05,Unknown,0.206,0.18739194735010323,0.030656328025832857,,,,,,[],"[null, null, null, null]",,0.206,,0
1515.TW,力山工業股份有限公司,21.8,3956111104.0,05,Unknown,0.035,0.12984905868510074,-0.02037999202009354,,,,,,[],"[null, null, null, null]",,0.035,,0
1516.TW,川飛能源股份有限公司,20.7,828169664.0,20,Unknown,0.199,0.05840332935772832,-0.01783064327168556,,,,,,[],"[null, null, null, null]",,0.199,,0
1517.TW,利奇機械工業股份有限公司,10.0,2200000000.0,05,Unknown,-0.206,0.03170020842198805,-0.20585658978651913,,,,,,[],"[null, null, null, null]",,-0.206,,0
1519.TW,華城電機股份有限公司,874.0,276080001024.0,05,Unknown,0.076,0.4047535081296334,0.01936976781942328,,,,,,[],"[null, null, null, null]",,0.076,,0
1521.TW,大億交通工業製造股份有限公司,29.6,2256408064.0,12,Unknown,0.13,0.15566430466452294,0.0364764126507163,,,,,,[],"[null, null, null, null]",,0.13,,0
1522.TW,堤維西交通工業股份有限公司,34.55,10778148864.0,12,Unknown,0.359,0.21871875840037114,0.045184612098203604,,,,,,[],"[null, null, null, null]",,0.359,,0
1524.TW,耿鼎企業股份有限公司,33.45,5529632768.0,12,Unknown,-0.253,0.27873310289945935,0.06311636917770835,,,,,,[],"[null, null, null, null]",,-0.253,,0
1525.TW,江申工業股份有限公司,69.6,5108646400.0,12,Unknown,0.017,0.1478477273092176,0.010310935894608847,,,,,,[],"[null, null, null, null]",,0.017,,0
1526.TW,日馳企業股份有限公司,14.3,858000000.0,05,Unknown,-0.193,0.21778924282688686,-0.04081435502249208,,,,,,[],"[null, null, null, null]",,-0.193,,0
1527.TW,鑽全實業股份有限公司,33.0,4572829696.0,05,Unknown,-0.229,0.22156204650379507,0.04893517675533921,,,,,,[],"[null, null, null, null]",,-0.229,,0
1528.TW,恩德科技股份有限公司,24.9,4764142080.0,05,Unknown,-0.3,0.31095858089702066,0.0073645117472276415,,,,,,[],"[null, null, null, null]",,-0.3,,0
1529.TW,樂事綠能科技股份有限公司,22.15,3435354368.0,05,Unknown,-0.068,0.18643238179415506,0.024054644793116888,,,,,,[],"[null, null, null, null]",,-0.068,,0
1530.TW,亞崴機電股份有限公司,35.5,3358093056.0,05,Unknown,-0.195,0.12910908563720486,-0.021865182712729078,,,,,,[],"[null, null, null, null]",,-0.195,,0
1531.TW,高林股份有限公司,12.1,2203507712.0,05,Unknown,-0.154,0.20169913735587675,-0.0371321282020803,,,,,,[],"[null, null, null, null]",,-0.154,,0
1532.TW,勤美股份有限公司,21.0,8741528576.0,05,Unknown,0.081,0.23993503752654133,0.04268588421372458,,,,,,[],"[null, null, null, null]",,0.081,,0
1533.TW,車王電子股份有限公司,38.75,3818696192.0,12,Unknown,0.628,0.29889648840441146,0.01850264931795295,,,,,,[],"[null, null, null, null]",,0.628,,0
1535.TW,中宇環保工程股份有限公司,49.4,6112904192.0,05,Unknown,-0.10800000000000001,0.10206734223205244,0.11956927402786131,,,,,,[],"[null, null, null, null]",,-0.10800000000000001,,0
1536.TW,和大工業股份有限公司,52.8,14729062400.0,12,Unknown,-0.033,0.029165737580798975,-0.01860026572673168,,,,,,[],"[null, null, null, null]",,-0.033,,0
1537.TW,廣隆光電科技股份有限公司,125.5,10298880000.0,05,Unknown,-0.223,0.2035690290113278,0.09651141736146825,,,,,,[],"[null, null, null, null]",,-0.223,,0
1538.TW,正峰工業股份有限公司,11.8,381140000.0,05,Unknown,-0.661,0.2305923745493181,-0.11281937740778462,,,,,,[],"[null, null, null, null]",,-0.661,,0
1539.TW,巨庭機械股份有限公司,16.55,1081873408.0,05,Unknown,-0.322,0.0973986277361948,0.03544673769172337,,,,,,[],"[null, null, null, null]",,-0.322,,0
1540.TW,喬福機械工業股份有限公司,21.2,1812048896.0,05,Unknown,0.237,0.33915509446148884,0.06268403455539688,,,,,,[],"[null, null, null, null]",,0.237,,0
1541.TW,錩泰工業股份有限公司,21.85,1721779968.0,05,Unknown,-0.294,0.1838603090491182,0.12310221598397425,,,,,,[],"[null, null, null, null]",,-0.294,,0
1558.TW,伸興工業股份有限公司,91.6,5911463936.0,05,Unknown,-0.05800000000000001,0.26928805352431767,0.13034548474475507,,,,,,[],"[null, null, null, null]",,-0.05800000000000001,,0
1560.TW,中國砂輪企業股份有限公司,718.0,106928144384.0,05,Unknown,0.184,0.32134408486342864,0.011755574094544696,,,,,,[],"[null, null, null, null]",,0.184,,0
1563.TW,巧新科技工業股份有限公司,66.7,14479778816.0,12,Unknown,-0.024,0.238442523467692,0.03941272084032085,,,,,,[],"[null, null, null, null]",,-0.024,,0
1568.TW,倉佑實業股份有限公司,45.35,4674995200.0,12,Unknown,-0.12,0.32380703521407805,0.03980214857898936,,,,,,[],"[null, null, null, null]",,-0.12,,0
1582.TW,信錦企業股份有限公司,119.5,17240143872.0,28,Unknown,-0.057,0.2456328279311052,0.05450425746341809,,,,,,[],"[null, null, null, null]",,-0.057,,0
1583.TW,程泰機械股份有限公司,60.0,6564022272.0,05,Unknown,0.079,0.1813734254702655,-0.01431249846308311,,,,,,[],"[null, null, null, null]",,0.079,,0
1587.TW,吉茂精密股份有限公司,32.0,2561781504.0,12,Unknown,0.315,0.19053636253595982,0.018648077629006717,,,,,,[],"[null, null, null, null]",,0.315,,0
1589.TW,永冠能源科技集團有限公司,5.54,848373056.0,05,Unknown,0.134,0.0654610343584068,-0.0479352105572862,,,,,,[],"[null, null, null, null]",,0.134,,0
1590.TW,亞德客國際集團,1400.0,280000004096.0,05,Unknown,0.237,0.45971632054755696,0.03725961182868923,,,,,,[],"[null, null, null, null]",,0.237,,0
1597.TW,直得科技股份有限公司,180.0,15707159552.0,05,Unknown,0.32,0.4162475940460178,0.00722706308862095,,,,,,[],"[null, null, null, null]",,0.32,,0
1598.TW,岱宇國際股份有限公司,20.45,3342268160.0,37,Unknown,-0.121,0.35983617819256564,-0.043534817159216824,,,,,,[],"[null, null, null, null]",,-0.121,,0
1603.TW,中華電線電纜股份有限公司,32.1,5098956288.0,06,Unknown,-0.084,0.1317257369342276,0.07645085759899078,,,,,,[],"[null, null, null, null]",,-0.084,,0
1604.TW,聲寶股份有限公司,23.4,8746171392.0,06,Unknown,-0.036,0.18545399496340792,0.029718756183177687,,,,,,[],"[null, null, null, null]",,-0.036,,0
1605.TW,華新麗華股份有限公司,38.75,171714150400.0,06,Unknown,-0.084,0.06366392156190931,7.703056842404733e-05,,,,,,[],"[null, null, null, null]",,-0.084,,0
1608.TW,華榮電線電纜股份有限公司,34.5,14635233280.0,06,Unknown,0.222,0.1017771630594588,0.05078581890528487,,,,,,[],"[null, null, null, null]",,0.222,,0
1609.TW,大亞電線電纜股份有限公司,39.25,30730571776.0,06,Unknown,0.168,0.13980430397517898,0.04293683310432298,,,,,,[],"[null, null, null, null]",,0.168,,0
1611.TW,中國電器股份有限公司,11.75,3792144896.0,06,Unknown,-0.109,0.31871885413226864,0.018093391741014195,,,,,,[],"[null, null, null, null]",,-0.109,,0
1612.TW,宏泰電工股份有限公司,37.25,11773979648.0,06,Unknown,0.073,0.1488959613056688,0.08463203639362238,,,,,,[],"[null, null, null, null]",,0.073,,0
1614.TW,台灣三洋電機股份有限公司,31.5,8156339200.0,06,Unknown,-0.09300000000000001,0.20295958427933866,0.030488690998204806,,,,,,[],"[null, null, null, null]",,-0.09300000000000001,,0
1615.TW,大山電線電纜股份有限公司,43.35,8525370880.0,06,Unknown,-0.13,0.22691884612284316,0.10931815807266436,,,,,,[],"[null, null, null, null]",,-0.13,,0
1616.TW,億泰電線電纜股份有限公司,22.0,4168868096.0,06,Unknown,0.086,0.15042511570978107,0.11713627465155378,,,,,,[],"[null, null, null, null]",,0.086,,0
1617.TW,榮星電線工業股份有限公司,15.95,2516874752.0,06,Unknown,0.033,0.07225575063385498,-0.002162071822502517,,,,,,[],"[null, null, null, null]",,0.033,,0
1618.TW,合機電線電纜股份有限公司,42.2,8131602432.0,06,Unknown,-0.27,0.18921208821262833,0.08114152930605659,,,,,,[],"[null, null, null, null]",,-0.27,,0
1623.TW,大東電業廠股份有限公司,243.5,16071000064.0,06,Unknown,0.124,0.17332482926920303,0.04684260802944195,,,,,,[],"[null, null, null, null]",,0.124,,0
1626.TW,艾美特(開曼)國際有限公司,9.99,1496718976.0,06,Unknown,-0.086,0.1960226066233778,-0.03164093880496519,,,,,,[],"[null, null, null, null]",,-0.086,,0
1702.TW,南僑投資控股股份有限公司,31.25,7752865280.0,02,Unknown,-0.007000000000000001,0.24771257858070597,0.0401784281401936,,,,,,[],"[null, null, null, null]",,-0.007000000000000001,,0
1707.TW,葡萄王生技股份有限公司,101.0,14961836032.0,22,Unknown,0.011,0.7507905833690269,0.1944177893527859,,,,,,[],"[null, null, null, null]",,0.011,,0
1708.TW,東南實業股份有限公司,38.2,9511876608.0,21,Unknown,0.023,0.31865491587620415,0.10104442068765045,,,,,,[],"[null, null, null, null]",,0.023,,0
1709.TW,和益化學工業股份有限公司,19.4,9254115328.0,21,Unknown,-0.071,0.14891149083094013,0.06049766677244853,,,,,,[],"[null, null, null, null]",,-0.071,,0
1710.TW,東聯化學股份有限公司,13.8,12102972416.0,21,Unknown,-0.128,0.008619593364129086,-0.033943851479335596,,,,,,[],"[null, null, null, null]",,-0.128,,0
1711.TW,臺灣永光化學工業股份有限公司,49.1,26894630912.0,21,Unknown,0.054000000000000006,0.18968962977702272,-0.006838682728240143,,,,,,[],"[null, null, null, null]",,0.054000000000000006,,0
1712.TW,興農股份有限公司,38.9,16357139456.0,21,Unknown,-0.021,0.3049287545897571,0.0777225012086126,,,,,,[],"[null, null, null, null]",,-0.021,,0
1713.TW,國泰化工廠股份有限公司,49.4,7457029120.0,21,Unknown,0.033,0.04531760143639059,-0.010782963459220345,,,,,,[],"[null, null, null, null]",,0.033,,0
1714.TW,和桐化學股份有限公司,9.5,9325990912.0,21,Unknown,0.33399999999999996,0.10432309859789339,0.20559142836372066,,,,,,[],"[null, null, null, null]",,0.33399999999999996,,0
1717.TW,長興材料工業股份有限公司,81.2,95186329600.0,21,Unknown,0.018,0.20568588585386643,0.015409866084061953,,,,,,[],"[null, null, null, null]",,0.018,,0
1718.TW,中國人造纖維股份有限公司,6.62,8827312128.0,21,Unknown,0.021,0.7559538580300399,0.38208297277410286,,,,,,[],"[null, null, null, null]",,0.021,,0
1720.TW,生達化學製藥股份有限公司,61.6,11007673344.0,22,Unknown,0.007000000000000001,0.4141817806429566,0.1320238465045233,,,,,,[],"[null, null, null, null]",,0.007000000000000001,,0
1721.TW,三晃股份有限公司,28.25,5222972928.0,21,Unknown,-0.221,-0.07303140655312249,-0.05905418544946207,,,,,,[],"[null, null, null, null]",,-0.221,,0
1722.TW,台灣肥料股份有限公司,46.6,45667999744.0,21,Unknown,0.126,0.13096013479477375,0.008192161704466957,,,,,,[],"[null, null, null, null]",,0.126,,0
1723.TW,中鋼碳素化學股份有限公司,82.3,19105945600.0,21,Unknown,-0.245,0.20058649451404173,0.03341753169269414,,,,,,[],"[null, null, null, null]",,-0.245,,0
1725.TW,元禎企業股份有限公司,32.3,5873108992.0,21,Unknown,0.031,0.04594176682846369,0.021332108501455484,,,,,,[],"[null, null, null, null]",,0.031,,0
1726.TW,永記造漆工業股份有限公司,77.7,12587399168.0,21,Unknown,0.042,0.26672242947341956,0.10116927752914752,,,,,,[],"[null, null, null, null]",,0.042,,0
1727.TW,臺灣中華化學工業股份有限公司,94.0,12033839104.0,21,Unknown,0.149,0.10970264228818886,0.0001274931377761405,,,,,,[],"[null, null, null, null]",,0.149,,0
1730.TW,花仙子企業股份有限公司,52.5,3319784960.0,21,Unknown,-0.047,0.5016255005997032,0.1525586718501053,,,,,,[],"[null, null, null, null]",,-0.047,,0
1731.TW,美吾華股份有限公司,21.35,2837735424.0,22,Unknown,0.071,0.6323402133119538,0.06693134258196597,,,,,,[],"[null, null, null, null]",,0.071,,0
1732.TW,毛寶股份有限公司,26.35,1118396800.0,21,Unknown,0.07,0.4124194198227237,0.04841150826123595,,,,,,[],"[null, null, null, null]",,0.07,,0
1733.TW,五鼎生物技術股份有限公司,29.9,2988510720.0,22,Unknown,-0.07,0.2770009054417512,0.06032259386826821,,,,,,[],"[null, null, null, null]",,-0.07,,0
1734.TW,杏輝藥品工業股份有限公司,30.7,5839041024.0,22,Unknown,0.03,0.4321424747154009,0.06428220254607646,,,,,,[],"[null, null, null, null]",,0.03,,0
1735.TW,日勝化工股份有限公司,25.0,2484699904.0,21,Unknown,-0.042,0.18131408485128428,0.01654944786763649,,,,,,[],"[null, null, null, null]",,-0.042,,0
1736.TW,喬山健康科技股份有限公司,119.5,36255657984.0,37,Unknown,0.111,0.5056265567662951,0.07000779119636034,,,,,,[],"[null, null, null, null]",,0.111,,0
1737.TW,臺鹽實業股份有限公司,31.55,6309999616.0,02,Unknown,-0.036,0.4060302449465785,0.08998729792075098,,,,,,[],"[null, null, null, null]",,-0.036,,0
1752.TW,南光化學製藥股份有限公司,32.85,3317471232.0,22,Unknown,-0.107,0.3555881044372029,0.08150026148180882,,,,,,[],"[null, null, null, null]",,-0.107,,0
1760.TW,寶齡富錦生技股份有限公司,60.3,5170061824.0,22,Unknown,0.078,0.5412694243265458,0.05762051165035792,,,,,,[],"[null, null, null, null]",,0.078,,0
1762.TW,中化合成生技股份有限公司,39.05,3003647744.0,22,Unknown,0.872,-0.011012849152293886,-0.08893182976174628,,,,,,[],"[null, null, null, null]",,0.872,,0
1773.TW,勝一化工股份有限公司,186.5,55950000128.0,21,Unknown,0.106,0.33552452392640025,0.038700550493861646,,,,,,[],"[null, null, null, null]",,0.106,,0
1776.TW,展宇科技材料股份有限公司,18.2,1093946624.0,21,Unknown,-0.069,0.16693658130616193,0.03389838480957054,,,,,,[],"[null, null, null, null]",,-0.069,,0
1783.TW,和康生物科技股份有限公司,38.8,3479584000.0,22,Unknown,0.077,0.6946118851994421,0.08443876167176906,,,,,,[],"[null, null, null, null]",,0.077,,0
1786.TW,科妍生物科技股份有限公司,52.6,3935933696.0,22,Unknown,0.005,0.7200283773693863,0.053120616724005386,,,,,,[],"[null, null, null, null]",,0.005,,0
1789.TW,台灣神隆股份有限公司,19.75,15617095680.0,22,Unknown,-0.039,0.36158863708431715,0.014670042531073325,,,,,,[],"[null, null, null, null]",,-0.039,,0
1795.TW,美時化學製藥股份有限公司,195.0,51247910912.0,22,Unknown,0.828,0.580544825284159,0.06480582807180214,,,,,,[],"[null, null, null, null]",,0.828,,0
1802.TW,台灣玻璃工業股份有限公司,71.9,209089593344.0,08,Unknown,0.061,0.11603269570324,0.0017119586614470828,,,,,,[],"[null, null, null, null]",,0.061,,0
1805.TW,寶徠建設股份有限公司,10.15,1369955712.0,14,Unknown,0.169,0.2927635387611178,0.02313036845887427,,,,,,[],"[null, null, null, null]",,0.169,,0
1806.TW,冠軍建材股份有限公司,7.99,3088270592.0,08,Unknown,-0.226,0.22815314196109612,0.031639317138664476,,,,,,[],"[null, null, null, null]",,-0.226,,0
1808.TW,潤隆建設股份有限公司,29.5,26344435712.0,14,Unknown,173.449,0.3874483382254258,0.03246476379580714,,,,,,[],"[null, null, null, null]",,173.449,,0
1809.TW,中國製釉股份有限公司,43.55,7274678784.0,08,Unknown,0.029000000000000005,0.19895032628132184,0.0030226157656960263,,,,,,[],"[null, null, null, null]",,0.029000000000000005,,0
1810.TW,和成欣業股份有限公司,19.5,5886241280.0,08,Unknown,-0.136,0.2581235846586711,-0.0063790836205064585,,,,,,[],"[null, null, null, null]",,-0.136,,0
1817.TW,凱撒衛浴股份有限公司,39.25,2849550080.0,08,Unknown,-0.135,0.36822970673663585,0.13521538158559085,,,,,,[],"[null, null, null, null]",,-0.135,,0
1903.TW,士林紙業股份有限公司,49.2,12793924608.0,09,Unknown,-0.017,0.6519433245919606,-0.0014087324427556783,,,,,,[],"[null, null, null, null]",,-0.017,,0
1904.TW,正隆股份有限公司,19.0,21057216512.0,09,Unknown,0.013000000000000001,0.1797998078428133,0.04149699641455104,,,,,,[],"[null, null, null, null]",,0.013000000000000001,,0
1905.TW,中華紙漿股份有限公司,11.95,13178876928.0,09,Unknown,-0.09,0.026952269546034312,-0.05596032751880303,,,,,,[],"[null, null, null, null]",,-0.09,,0
1906.TW,寶隆國際股份有限公司,10.1,1525100032.0,09,Unknown,0.019,0.09314337062012021,0.029987415075533347,,,,,,[],"[null, null, null, null]",,0.019,,0
1907.TW,永豐餘投資控股股份有限公司,24.2,40181002240.0,09,Unknown,-0.087,0.12963507131426286,-0.009522551889951441,,,,,,[],"[null, null, null, null]",,-0.087,,0
1909.TW,榮成紙業股份有限公司,8.93,11532084224.0,09,Unknown,0.053,0.09850338302239153,0.00020301695459030712,,,,,,[],"[null, null, null, null]",,0.053,,0
2002.TW,中國鋼鐵股份有限公司,19.1,291848126464.0,10,Unknown,-0.048,0.028456904312961363,-0.007128881945709948,,,,,,[],"[null, null, null, null]",,-0.048,,0
2006.TW,東和鋼鐵企業股份有限公司,67.6,49362452480.0,10,Unknown,-0.062,0.14857846901495753,0.10828634086859884,,,,,,[],"[null, null, null, null]",,-0.062,,0
2007.TW,燁興企業股份有限公司,7.5,3979889920.0,10,Unknown,-0.344,-0.1179299852287276,-0.07344097869291875,,,,,,[],"[null, null, null, null]",,-0.344,,0
2008.TW,高興昌鋼鐵股份有限公司,28.85,5506088448.0,10,Unknown,-0.236,0.1679821302977129,0.017203633708971672,,,,,,[],"[null, null, null, null]",,-0.236,,0
2009.TW,第一伸銅科技股份有限公司,39.4,14169114624.0,10,Unknown,0.296,-0.003142523090668185,-0.004551987808652118,,,,,,[],"[null, null, null, null]",,0.296,,0
2010.TW,春源鋼鐵工業股份有限公司,23.25,15057987584.0,10,Unknown,0.15,0.1051340510138273,0.08387576651026869,,,,,,[],"[null, null, null, null]",,0.15,,0
2012.TW,春雨工廠股份有限公司,14.45,4027691776.0,10,Unknown,-0.136,0.1442796040810056,0.04937226784082501,,,,,,[],"[null, null, null, null]",,-0.136,,0
2013.TW,中國鋼鐵結構股份有限公司,42.45,8490000384.0,10,Unknown,-0.106,0.047705213988290564,0.06679172606823953,,,,,,[],"[null, null, null, null]",,-0.106,,0
2014.TW,中鴻鋼鐵股份有限公司,18.35,26342234112.0,10,Unknown,-0.21600000000000003,-0.05350816146656314,-0.041239838776222636,,,,,,[],"[null, null, null, null]",,-0.21600000000000003,,0
2015.TW,豐興鋼鐵股份有限公司,64.3,37396844544.0,10,Unknown,-0.141,0.11182336665917464,0.0735450802828366,,,,,,[],"[null, null, null, null]",,-0.141,,0
2017.TW,官田鋼鐵股份有限公司,8.99,3833584640.0,10,Unknown,-0.244,0.004381540766250286,-0.03868335029592805,,,,,,[],"[null, null, null, null]",,-0.244,,0
2020.TW,美亞鋼管廠股份有限公司,21.15,5647712256.0,10,Unknown,-0.065,0.18654335484333398,0.06424911580185927,,,,,,[],"[null, null, null, null]",,-0.065,,0
2022.TW,聚亨企業股份有限公司,7.68,2589451264.0,10,Unknown,0.567,0.10007363818335169,0.020838649264178402,,,,,,[],"[null, null, null, null]",,0.567,,0
2023.TW,燁輝企業股份有限公司,13.65,24859928576.0,10,Unknown,-0.162,0.08266704386578333,0.0007099346686728144,,,,,,[],"[null, null, null, null]",,-0.162,,0
2024.TW,志聯工業股份有限公司,14.1,1374750080.0,10,Unknown,-0.163,0.0682638654340488,0.0029834511021291222,,,,,,[],"[null, null, null, null]",,-0.163,,0
2025.TW,千興不銹鋼(股)公司,11.9,2054660352.0,10,Unknown,0.965,-0.28921590181795087,-0.07155378919585625,,,,,,[],"[null, null, null, null]",,0.965,,0
2027.TW,大成不銹鋼工業股份有限公司,41.65,97970741248.0,10,Unknown,0.195,0.2472648740678142,0.09864983618723888,,,,,,[],"[null, null, null, null]",,0.195,,0
2028.TW,威致鋼鐵工業股份有限公司,16.75,5427368960.0,10,Unknown,-0.071,0.03926194709225403,0.017737237491252136,,,,,,[],"[null, null, null, null]",,-0.071,,0
2029.TW,盛餘股份有限公司,20.35,6536013312.0,10,Unknown,-0.225,0.11434510813478502,0.14827083245367376,,,,,,[],"[null, null, null, null]",,-0.225,,0
2030.TW,彰源企業股份有限公司,17.95,4953590272.0,10,Unknown,-0.176,0.09353090870825871,0.02319487992746143,,,,,,[],"[null, null, null, null]",,-0.176,,0
2031.TW,新光鋼鐵股份有限公司,39.35,12637093888.0,10,Unknown,-0.09,0.08808603722229551,0.034422407384318156,,,,,,[],"[null, null, null, null]",,-0.09,,0
2032.TW,新鋼工業股份有限公司,17.85,2329817856.0,10,Unknown,0.02,0.0415554080327172,0.01057644111115804,,,,,,[],"[null, null, null, null]",,0.02,,0
2033.TW,佳大世界股份有限公司,15.45,1246730624.0,10,Unknown,-0.025,0.13922708445885107,0.02331923941402967,,,,,,[],"[null, null, null, null]",,-0.025,,0
2034.TW,允強實業股份有限公司,20.1,10632811520.0,10,Unknown,-0.22,0.08497556209259857,0.009379813544317831,,,,,,[],"[null, null, null, null]",,-0.22,,0
2038.TW,海光企業股份有限公司,13.8,2679056896.0,10,Unknown,-0.231,0.013177027503318632,-0.011283132760949704,,,,,,[],"[null, null, null, null]",,-0.231,,0
2049.TW,上銀科技股份有限公司,389.0,137625190400.0,05,Unknown,0.02,0.2875964270661748,0.011716664446514875,,,,,,[],"[null, null, null, null]",,0.02,,0
